order_id,customer_id,sku,product_name,category,quantity,unit_price,line_value,margin
ORD_3216,CUST_219,WINE001,Red Wine Premium 750ml,Red,12,15.0,180.0,0.5
ORD_3216,CUST_219,NAB004,Soda Cola 355ml,Soda,374,1.8,673.2,0.25
ORD_3216,CUST_219,SPIR005,Tequila Silver 750ml,Tequila,40,30.0,1200.0,0.48
ORD_3217,CUST_220,BEER008,Amber Ale 355ml,Amber,264,4.2,1108.8,0.37
ORD_3218,CUST_220,WINE001,Red Wine Premium 750ml,Red,6,15.0,90.0,0.5
ORD_3218,CUST_220,BEER008,Amber Ale 355ml,Amber,83,4.2,348.6,0.37
ORD_3218,CUST_220,SPIR002,Whiskey 750ml,Whiskey,13,35.0,455.0,0.5
ORD_3218,CUST_220,BEER006,Stout 355ml,Stout,10,4.8,48.0,0.42
ORD_3218,CUST_220,BEER007,Pale Ale 473ml,Pale,23,4.75,109.25,0.41
ORD_3219,CUST_220,WINE002,White Wine 750ml,White,8,12.0,96.0,0.45
ORD_3219,CUST_220,WINE004,Rose Wine 750ml,Rose,31,10.0,310.0,0.4
ORD_3220,CUST_220,BEER006,Stout 355ml,Stout,140,4.8,672.0,0.42
ORD_3221,CUST_220,BEER003,Light Beer 355ml,Light,4,3.0,12.0,0.3
ORD_3221,CUST_220,BEER002,Craft IPA 473ml,Craft,129,5.0,645.0,0.4
ORD_3221,CUST_220,BEER008,Amber Ale 355ml,Amber,21,4.2,88.2,0.37
ORD_3221,CUST_220,WINE003,Sparkling Wine 750ml,Sparkling,1,18.0,18.0,0.55
ORD_3222,CUST_220,WINE001,Red Wine Premium 750ml,Red,15,15.0,225.0,0.5
ORD_3222,CUST_220,BEER003,Light Beer 355ml,Light,194,3.0,582.0,0.3
ORD_3222,CUST_220,WINE004,Rose Wine 750ml,Rose,1,10.0,10.0,0.4
ORD_3222,CUST_220,BEER007,Pale Ale 473ml,Pale,4,4.75,19.0,0.41
ORD_3222,CUST_220,SPIR006,Brandy 750ml,Brandy,1,32.0,32.0,0.47
ORD_3222,CUST_220,SPIR002,Whiskey 750ml,Whiskey,1,35.0,35.0,0.5
ORD_3222,CUST_220,BEER004,Wheat Beer 473ml,Wheat,1,4.5,4.5,0.38
ORD_3223,CUST_220,BEER006,Stout 355ml,Stout,41,4.8,196.8,0.42
ORD_3223,CUST_220,BEER002,Craft IPA 473ml,Craft,44,5.0,220.0,0.4
ORD_3223,CUST_220,NAB003,Juice Orange 1L,Juice,127,3.0,381.0,0.3
ORD_3224,CUST_220,WINE001,Red Wine Premium 750ml,Red,52,15.0,780.0,0.5
ORD_3224,CUST_220,BEER003,Light Beer 355ml,Light,6,3.0,18.0,0.3
ORD_3224,CUST_220,BEER002,Craft IPA 473ml,Craft,5,5.0,25.0,0.4
ORD_3224,CUST_220,WINE002,White Wine 750ml,White,4,12.0,48.0,0.45
ORD_3224,CUST_220,BEER006,Stout 355ml,Stout,4,4.8,19.2,0.42
ORD_3224,CUST_220,SPIR006,Brandy 750ml,Brandy,1,32.0,32.0,0.47
ORD_3224,CUST_220,NAB005,Water Mineral 500ml,Water,1,1.2,1.2,0.2
ORD_3224,CUST_220,BEER008,Amber Ale 355ml,Amber,1,4.2,4.2,0.37
ORD_3225,CUST_220,BEER005,Pilsner 330ml,Pilsner,94,3.2,300.8,0.32
ORD_3225,CUST_220,SPIR002,Whiskey 750ml,Whiskey,7,35.0,245.0,0.5
ORD_3225,CUST_220,NAB003,Juice Orange 1L,Juice,16,3.0,48.0,0.3
ORD_3225,CUST_220,NAB001,Sparkling Water 500ml,Sparkling,41,1.5,61.5,0.4
ORD_3225,CUST_220,WINE002,White Wine 750ml,White,9,12.0,108.0,0.45
ORD_3225,CUST_220,SPIR001,Premium Vodka 750ml,Premium,1,25.0,25.0,0.45
ORD_3225,CUST_220,NAB005,Water Mineral 500ml,Water,3,1.2,3.6,0.2
ORD_3226,CUST_220,NAB005,Water Mineral 500ml,Water,905,1.2,1086.0,0.2
ORD_3226,CUST_220,WINE001,Red Wine Premium 750ml,Red,1,15.0,15.0,0.5
ORD_3226,CUST_220,BEER003,Light Beer 355ml,Light,1,3.0,3.0,0.3
ORD_3226,CUST_220,NAB002,Energy Drink 250ml,Energy,1,2.5,2.5,0.35
ORD_3226,CUST_220,SPIR005,Tequila Silver 750ml,Tequila,1,30.0,30.0,0.48
ORD_3227,CUST_220,SPIR003,Rum Gold 750ml,Rum,2,22.0,44.0,0.42
ORD_3227,CUST_220,SPIR004,Gin Premium 750ml,Gin,7,28.0,196.0,0.46
ORD_3227,CUST_220,SPIR001,Premium Vodka 750ml,Premium,4,25.0,100.0,0.45
ORD_3227,CUST_220,BEER006,Stout 355ml,Stout,132,4.8,633.6,0.42
ORD_3228,CUST_220,WINE003,Sparkling Wine 750ml,Sparkling,16,18.0,288.0,0.55
ORD_3228,CUST_220,BEER007,Pale Ale 473ml,Pale,23,4.75,109.25,0.41
ORD_3228,CUST_220,NAB004,Soda Cola 355ml,Soda,299,1.8,538.2,0.25
ORD_3228,CUST_220,WINE001,Red Wine Premium 750ml,Red,4,15.0,60.0,0.5
ORD_3228,CUST_220,BEER005,Pilsner 330ml,Pilsner,37,3.2,118.4,0.32
ORD_3228,CUST_220,BEER003,Light Beer 355ml,Light,17,3.0,51.0,0.3
ORD_3228,CUST_220,SPIR001,Premium Vodka 750ml,Premium,1,25.0,25.0,0.45
ORD_3228,CUST_220,SPIR006,Brandy 750ml,Brandy,1,32.0,32.0,0.47
ORD_3229,CUST_221,BEER007,Pale Ale 473ml,Pale,344,4.75,1634.0,0.41
ORD_3229,CUST_221,SPIR002,Whiskey 750ml,Whiskey,103,35.0,3605.0,0.5
ORD_3230,CUST_221,BEER004,Wheat Beer 473ml,Wheat,440,4.5,1980.0,0.38
ORD_3230,CUST_221,SPIR003,Rum Gold 750ml,Rum,7,22.0,154.0,0.42
ORD_3230,CUST_221,BEER007,Pale Ale 473ml,Pale,2,4.75,9.5,0.41
ORD_3230,CUST_221,BEER002,Craft IPA 473ml,Craft,246,5.0,1230.0,0.4
ORD_3231,CUST_221,WINE002,White Wine 750ml,White,29,12.0,348.0,0.45
ORD_3231,CUST_221,BEER007,Pale Ale 473ml,Pale,81,4.75,384.75,0.41
ORD_3231,CUST_221,BEER006,Stout 355ml,Stout,14,4.8,67.2,0.42
ORD_3231,CUST_221,BEER008,Amber Ale 355ml,Amber,21,4.2,88.2,0.37
ORD_3231,CUST_221,WINE003,Sparkling Wine 750ml,Sparkling,37,18.0,666.0,0.55
ORD_3232,CUST_221,NAB003,Juice Orange 1L,Juice,290,3.0,870.0,0.3
ORD_3232,CUST_221,NAB001,Sparkling Water 500ml,Sparkling,786,1.5,1179.0,0.4
ORD_3232,CUST_221,BEER008,Amber Ale 355ml,Amber,37,4.2,155.4,0.37
ORD_3232,CUST_221,SPIR004,Gin Premium 750ml,Gin,12,28.0,336.0,0.46
ORD_3232,CUST_221,SPIR002,Whiskey 750ml,Whiskey,12,35.0,420.0,0.5
ORD_3233,CUST_221,WINE003,Sparkling Wine 750ml,Sparkling,152,18.0,2736.0,0.55
ORD_3233,CUST_221,SPIR001,Premium Vodka 750ml,Premium,28,25.0,700.0,0.45
ORD_3233,CUST_221,BEER001,Premium Lager 355ml,Premium,184,3.5,644.0,0.35
ORD_3233,CUST_221,BEER004,Wheat Beer 473ml,Wheat,102,4.5,459.0,0.38
ORD_3233,CUST_221,SPIR003,Rum Gold 750ml,Rum,5,22.0,110.0,0.42
ORD_3233,CUST_221,WINE001,Red Wine Premium 750ml,Red,17,15.0,255.0,0.5
ORD_3233,CUST_221,NAB002,Energy Drink 250ml,Energy,6,2.5,15.0,0.35
ORD_3233,CUST_221,NAB004,Soda Cola 355ml,Soda,33,1.8,59.4,0.25
ORD_3234,CUST_221,BEER003,Light Beer 355ml,Light,351,3.0,1053.0,0.3
ORD_3234,CUST_221,SPIR004,Gin Premium 750ml,Gin,28,28.0,784.0,0.46
ORD_3234,CUST_221,SPIR001,Premium Vodka 750ml,Premium,14,25.0,350.0,0.45
ORD_3234,CUST_221,BEER001,Premium Lager 355ml,Premium,12,3.5,42.0,0.35
ORD_3234,CUST_221,NAB004,Soda Cola 355ml,Soda,191,1.8,343.8,0.25
ORD_3234,CUST_221,BEER008,Amber Ale 355ml,Amber,22,4.2,92.4,0.37
ORD_3235,CUST_222,SPIR002,Whiskey 750ml,Whiskey,11,35.0,385.0,0.5
ORD_3235,CUST_222,WINE002,White Wine 750ml,White,2,12.0,24.0,0.45
ORD_3236,CUST_222,BEER004,Wheat Beer 473ml,Wheat,27,4.5,121.5,0.38
ORD_3236,CUST_222,SPIR005,Tequila Silver 750ml,Tequila,2,30.0,60.0,0.48
ORD_3236,CUST_222,SPIR001,Premium Vodka 750ml,Premium,1,25.0,25.0,0.45
ORD_3236,CUST_222,WINE001,Red Wine Premium 750ml,Red,1,15.0,15.0,0.5
ORD_3236,CUST_222,NAB004,Soda Cola 355ml,Soda,3,1.8,5.4,0.25
ORD_3236,CUST_222,NAB002,Energy Drink 250ml,Energy,1,2.5,2.5,0.35
ORD_3237,CUST_222,NAB001,Sparkling Water 500ml,Sparkling,17,1.5,25.5,0.4
ORD_3237,CUST_222,WINE002,White Wine 750ml,White,6,12.0,72.0,0.45
ORD_3237,CUST_222,WINE001,Red Wine Premium 750ml,Red,1,15.0,15.0,0.5
ORD_3237,CUST_222,BEER002,Craft IPA 473ml,Craft,2,5.0,10.0,0.4
ORD_3237,CUST_222,SPIR005,Tequila Silver 750ml,Tequila,1,30.0,30.0,0.48
ORD_3238,CUST_222,WINE001,Red Wine Premium 750ml,Red,5,15.0,75.0,0.5
ORD_3238,CUST_222,BEER007,Pale Ale 473ml,Pale,18,4.75,85.5,0.41
ORD_3238,CUST_222,BEER001,Premium Lager 355ml,Premium,1,3.5,3.5,0.35
ORD_3238,CUST_222,WINE004,Rose Wine 750ml,Rose,1,10.0,10.0,0.4
ORD_3238,CUST_222,BEER003,Light Beer 355ml,Light,1,3.0,3.0,0.3
ORD_3238,CUST_222,NAB003,Juice Orange 1L,Juice,1,3.0,3.0,0.3
ORD_3239,CUST_222,BEER003,Light Beer 355ml,Light,16,3.0,48.0,0.3
ORD_3239,CUST_222,BEER001,Premium Lager 355ml,Premium,10,3.5,35.0,0.35
ORD_3240,CUST_222,BEER005,Pilsner 330ml,Pilsner,92,3.2,294.4,0.32
ORD_3241,CUST_222,SPIR006,Brandy 750ml,Brandy,7,32.0,224.0,0.47
ORD_3241,CUST_222,BEER004,Wheat Beer 473ml,Wheat,7,4.5,31.5,0.38
ORD_3241,CUST_222,NAB005,Water Mineral 500ml,Water,15,1.2,18.0,0.2
ORD_3241,CUST_222,SPIR003,Rum Gold 750ml,Rum,1,22.0,22.0,0.42
ORD_3242,CUST_222,SPIR001,Premium Vodka 750ml,Premium,5,25.0,125.0,0.45
ORD_3242,CUST_222,SPIR003,Rum Gold 750ml,Rum,4,22.0,88.0,0.42
ORD_3242,CUST_222,WINE002,White Wine 750ml,White,2,12.0,24.0,0.45
ORD_3242,CUST_222,WINE004,Rose Wine 750ml,Rose,3,10.0,30.0,0.4
ORD_3242,CUST_222,WINE003,Sparkling Wine 750ml,Sparkling,1,18.0,18.0,0.55
ORD_3242,CUST_222,BEER001,Premium Lager 355ml,Premium,5,3.5,17.5,0.35
ORD_3242,CUST_222,BEER005,Pilsner 330ml,Pilsner,3,3.2,9.6,0.32
ORD_3243,CUST_222,SPIR001,Premium Vodka 750ml,Premium,2,25.0,50.0,0.45
ORD_3243,CUST_222,SPIR003,Rum Gold 750ml,Rum,1,22.0,22.0,0.42
ORD_3243,CUST_222,WINE002,White Wine 750ml,White,9,12.0,108.0,0.45
ORD_3243,CUST_222,BEER003,Light Beer 355ml,Light,3,3.0,9.0,0.3
ORD_3243,CUST_222,SPIR005,Tequila Silver 750ml,Tequila,1,30.0,30.0,0.48
ORD_3243,CUST_222,BEER006,Stout 355ml,Stout,3,4.8,14.4,0.42
ORD_3243,CUST_222,SPIR004,Gin Premium 750ml,Gin,1,28.0,28.0,0.46
ORD_3244,CUST_222,NAB002,Energy Drink 250ml,Energy,30,2.5,75.0,0.35
ORD_3244,CUST_222,SPIR002,Whiskey 750ml,Whiskey,2,35.0,70.0,0.5
ORD_3244,CUST_222,BEER004,Wheat Beer 473ml,Wheat,44,4.5,198.0,0.38
ORD_3244,CUST_222,WINE003,Sparkling Wine 750ml,Sparkling,1,18.0,18.0,0.55
ORD_3244,CUST_222,WINE001,Red Wine Premium 750ml,Red,1,15.0,15.0,0.5
ORD_3244,CUST_222,BEER001,Premium Lager 355ml,Premium,1,3.5,3.5,0.35
ORD_3244,CUST_222,BEER006,Stout 355ml,Stout,1,4.8,4.8,0.42
ORD_3244,CUST_222,NAB003,Juice Orange 1L,Juice,1,3.0,3.0,0.3
ORD_3245,CUST_222,WINE004,Rose Wine 750ml,Rose,3,10.0,30.0,0.4
ORD_3245,CUST_222,BEER004,Wheat Beer 473ml,Wheat,2,4.5,9.0,0.38
ORD_3245,CUST_222,SPIR004,Gin Premium 750ml,Gin,4,28.0,112.0,0.46
ORD_3246,CUST_222,BEER001,Premium Lager 355ml,Premium,55,3.5,192.5,0.35
ORD_3247,CUST_222,NAB005,Water Mineral 500ml,Water,89,1.2,106.8,0.2
ORD_3247,CUST_222,SPIR006,Brandy 750ml,Brandy,2,32.0,64.0,0.47
ORD_3248,CUST_222,WINE004,Rose Wine 750ml,Rose,10,10.0,100.0,0.4
ORD_3248,CUST_222,NAB003,Juice Orange 1L,Juice,18,3.0,54.0,0.3
ORD_3248,CUST_222,SPIR003,Rum Gold 750ml,Rum,2,22.0,44.0,0.42
ORD_3248,CUST_222,SPIR001,Premium Vodka 750ml,Premium,1,25.0,25.0,0.45
ORD_3248,CUST_222,SPIR005,Tequila Silver 750ml,Tequila,1,30.0,30.0,0.48
ORD_3248,CUST_222,WINE003,Sparkling Wine 750ml,Sparkling,1,18.0,18.0,0.55
ORD_3248,CUST_222,BEER007,Pale Ale 473ml,Pale,1,4.75,4.75,0.41
ORD_3249,CUST_222,NAB001,Sparkling Water 500ml,Sparkling,81,1.5,121.5,0.4
ORD_3249,CUST_222,WINE002,White Wine 750ml,White,1,12.0,12.0,0.45
ORD_3249,CUST_222,SPIR005,Tequila Silver 750ml,Tequila,1,30.0,30.0,0.48
ORD_3249,CUST_222,WINE004,Rose Wine 750ml,Rose,1,10.0,10.0,0.4
ORD_3249,CUST_222,BEER006,Stout 355ml,Stout,1,4.8,4.8,0.42
ORD_3249,CUST_222,NAB002,Energy Drink 250ml,Energy,1,2.5,2.5,0.35
ORD_3249,CUST_222,BEER003,Light Beer 355ml,Light,1,3.0,3.0,0.3
ORD_3249,CUST_222,BEER002,Craft IPA 473ml,Craft,1,5.0,5.0,0.4
ORD_3250,CUST_222,SPIR005,Tequila Silver 750ml,Tequila,4,30.0,120.0,0.48
ORD_3250,CUST_222,BEER003,Light Beer 355ml,Light,5,3.0,15.0,0.3
ORD_3250,CUST_222,NAB003,Juice Orange 1L,Juice,3,3.0,9.0,0.3
ORD_3250,CUST_222,SPIR002,Whiskey 750ml,Whiskey,1,35.0,35.0,0.5
ORD_3251,CUST_222,NAB002,Energy Drink 250ml,Energy,116,2.5,290.0,0.35
ORD_3252,CUST_222,NAB005,Water Mineral 500ml,Water,192,1.2,230.4,0.2
ORD_3252,CUST_222,BEER007,Pale Ale 473ml,Pale,2,4.75,9.5,0.41
ORD_3252,CUST_222,NAB002,Energy Drink 250ml,Energy,1,2.5,2.5,0.35
ORD_3252,CUST_222,NAB001,Sparkling Water 500ml,Sparkling,10,1.5,15.0,0.4
ORD_3252,CUST_222,SPIR001,Premium Vodka 750ml,Premium,1,25.0,25.0,0.45
ORD_3252,CUST_222,SPIR003,Rum Gold 750ml,Rum,1,22.0,22.0,0.42
ORD_3252,CUST_222,SPIR002,Whiskey 750ml,Whiskey,1,35.0,35.0,0.5
ORD_3253,CUST_222,WINE003,Sparkling Wine 750ml,Sparkling,15,18.0,270.0,0.55
ORD_3253,CUST_222,SPIR006,Brandy 750ml,Brandy,1,32.0,32.0,0.47
ORD_3253,CUST_222,SPIR003,Rum Gold 750ml,Rum,1,22.0,22.0,0.42
ORD_3253,CUST_222,NAB003,Juice Orange 1L,Juice,1,3.0,3.0,0.3
ORD_3254,CUST_222,NAB004,Soda Cola 355ml,Soda,38,1.8,68.4,0.25
ORD_3254,CUST_222,SPIR005,Tequila Silver 750ml,Tequila,5,30.0,150.0,0.48
ORD_3254,CUST_222,NAB005,Water Mineral 500ml,Water,25,1.2,30.0,0.2
ORD_3254,CUST_222,BEER004,Wheat Beer 473ml,Wheat,1,4.5,4.5,0.38
ORD_3254,CUST_222,BEER008,Amber Ale 355ml,Amber,19,4.2,79.8,0.37
ORD_3254,CUST_222,SPIR001,Premium Vodka 750ml,Premium,1,25.0,25.0,0.45
ORD_3254,CUST_222,BEER002,Craft IPA 473ml,Craft,2,5.0,10.0,0.4
ORD_3254,CUST_222,BEER006,Stout 355ml,Stout,2,4.8,9.6,0.42
ORD_3255,CUST_223,BEER003,Light Beer 355ml,Light,889,3.0,2667.0,0.3
ORD_3255,CUST_223,BEER008,Amber Ale 355ml,Amber,116,4.2,487.2,0.37
ORD_3256,CUST_223,BEER002,Craft IPA 473ml,Craft,570,5.0,2850.0,0.4
ORD_3257,CUST_223,WINE004,Rose Wine 750ml,Rose,191,10.0,1910.0,0.4
ORD_3257,CUST_223,NAB001,Sparkling Water 500ml,Sparkling,39,1.5,58.5,0.4
ORD_3257,CUST_223,NAB003,Juice Orange 1L,Juice,79,3.0,237.0,0.3
ORD_3257,CUST_223,WINE002,White Wine 750ml,White,57,12.0,684.0,0.45
ORD_3257,CUST_223,BEER008,Amber Ale 355ml,Amber,39,4.2,163.8,0.37
ORD_3257,CUST_223,NAB004,Soda Cola 355ml,Soda,74,1.8,133.2,0.25
ORD_3258,CUST_223,NAB005,Water Mineral 500ml,Water,1934,1.2,2320.8,0.2
ORD_3259,CUST_223,BEER001,Premium Lager 355ml,Premium,317,3.5,1109.5,0.35
ORD_3259,CUST_223,NAB004,Soda Cola 355ml,Soda,503,1.8,905.4,0.25
ORD_3259,CUST_223,NAB002,Energy Drink 250ml,Energy,25,2.5,62.5,0.35
ORD_3259,CUST_223,BEER005,Pilsner 330ml,Pilsner,1,3.2,3.2,0.32
ORD_3259,CUST_223,BEER002,Craft IPA 473ml,Craft,1,5.0,5.0,0.4
ORD_3260,CUST_223,NAB005,Water Mineral 500ml,Water,719,1.2,862.8,0.2
ORD_3260,CUST_223,BEER001,Premium Lager 355ml,Premium,29,3.5,101.5,0.35
ORD_3260,CUST_223,NAB004,Soda Cola 355ml,Soda,444,1.8,799.2,0.25
ORD_3260,CUST_223,WINE002,White Wine 750ml,White,26,12.0,312.0,0.45
ORD_3260,CUST_223,WINE001,Red Wine Premium 750ml,Red,1,15.0,15.0,0.5
ORD_3260,CUST_223,BEER006,Stout 355ml,Stout,38,4.8,182.4,0.42
ORD_3261,CUST_223,SPIR002,Whiskey 750ml,Whiskey,4,35.0,140.0,0.5
ORD_3261,CUST_223,SPIR005,Tequila Silver 750ml,Tequila,14,30.0,420.0,0.48
ORD_3261,CUST_223,NAB002,Energy Drink 250ml,Energy,507,2.5,1267.5,0.35
ORD_3261,CUST_223,NAB004,Soda Cola 355ml,Soda,97,1.8,174.6,0.25
ORD_3261,CUST_223,BEER005,Pilsner 330ml,Pilsner,5,3.2,16.0,0.32
ORD_3261,CUST_223,WINE003,Sparkling Wine 750ml,Sparkling,1,18.0,18.0,0.55
ORD_3261,CUST_223,NAB003,Juice Orange 1L,Juice,1,3.0,3.0,0.3
ORD_3262,CUST_223,SPIR001,Premium Vodka 750ml,Premium,33,25.0,825.0,0.45
ORD_3262,CUST_223,SPIR003,Rum Gold 750ml,Rum,10,22.0,220.0,0.42
ORD_3262,CUST_223,SPIR004,Gin Premium 750ml,Gin,1,28.0,28.0,0.46
ORD_3262,CUST_223,BEER007,Pale Ale 473ml,Pale,5,4.75,23.75,0.41
ORD_3262,CUST_223,NAB005,Water Mineral 500ml,Water,8,1.2,9.6,0.2
ORD_3262,CUST_223,WINE001,Red Wine Premium 750ml,Red,1,15.0,15.0,0.5
ORD_3262,CUST_223,WINE004,Rose Wine 750ml,Rose,1,10.0,10.0,0.4
ORD_3262,CUST_223,WINE002,White Wine 750ml,White,1,12.0,12.0,0.45
ORD_3263,CUST_223,BEER003,Light Beer 355ml,Light,543,3.0,1629.0,0.3
ORD_3263,CUST_223,SPIR004,Gin Premium 750ml,Gin,7,28.0,196.0,0.46
ORD_3263,CUST_223,WINE002,White Wine 750ml,White,23,12.0,276.0,0.45
ORD_3263,CUST_223,NAB001,Sparkling Water 500ml,Sparkling,145,1.5,217.5,0.4
ORD_3263,CUST_223,BEER005,Pilsner 330ml,Pilsner,180,3.2,576.0,0.32
ORD_3264,CUST_223,SPIR001,Premium Vodka 750ml,Premium,49,25.0,1225.0,0.45
ORD_3264,CUST_223,NAB001,Sparkling Water 500ml,Sparkling,391,1.5,586.5,0.4
ORD_3264,CUST_223,NAB003,Juice Orange 1L,Juice,76,3.0,228.0,0.3
ORD_3264,CUST_223,WINE003,Sparkling Wine 750ml,Sparkling,40,18.0,720.0,0.55
ORD_3264,CUST_223,SPIR002,Whiskey 750ml,Whiskey,2,35.0,70.0,0.5
ORD_3264,CUST_223,WINE002,White Wine 750ml,White,2,12.0,24.0,0.45
ORD_3264,CUST_223,WINE001,Red Wine Premium 750ml,Red,2,15.0,30.0,0.5
ORD_3265,CUST_223,NAB002,Energy Drink 250ml,Energy,1100,2.5,2750.0,0.35
ORD_3265,CUST_223,SPIR002,Whiskey 750ml,Whiskey,1,35.0,35.0,0.5
ORD_3265,CUST_223,WINE001,Red Wine Premium 750ml,Red,1,15.0,15.0,0.5
ORD_3265,CUST_223,BEER008,Amber Ale 355ml,Amber,1,4.2,4.2,0.37
ORD_3265,CUST_223,WINE004,Rose Wine 750ml,Rose,1,10.0,10.0,0.4
ORD_3266,CUST_223,BEER003,Light Beer 355ml,Light,116,3.0,348.0,0.3
ORD_3266,CUST_223,BEER001,Premium Lager 355ml,Premium,74,3.5,259.0,0.35
ORD_3266,CUST_223,BEER004,Wheat Beer 473ml,Wheat,28,4.5,126.0,0.38
ORD_3266,CUST_223,BEER006,Stout 355ml,Stout,40,4.8,192.0,0.42
ORD_3267,CUST_223,SPIR002,Whiskey 750ml,Whiskey,20,35.0,700.0,0.5
ORD_3267,CUST_223,BEER006,Stout 355ml,Stout,207,4.8,993.6,0.42
ORD_3267,CUST_223,SPIR001,Premium Vodka 750ml,Premium,23,25.0,575.0,0.45
ORD_3267,CUST_223,WINE001,Red Wine Premium 750ml,Red,5,15.0,75.0,0.5
ORD_3267,CUST_223,SPIR004,Gin Premium 750ml,Gin,1,28.0,28.0,0.46
ORD_3267,CUST_223,NAB005,Water Mineral 500ml,Water,19,1.2,22.8,0.2
ORD_3268,CUST_223,SPIR006,Brandy 750ml,Brandy,95,32.0,3040.0,0.47
ORD_3268,CUST_223,NAB004,Soda Cola 355ml,Soda,8,1.8,14.4,0.25
ORD_3268,CUST_223,BEER008,Amber Ale 355ml,Amber,7,4.2,29.4,0.37
ORD_3268,CUST_223,NAB005,Water Mineral 500ml,Water,7,1.2,8.4,0.2
ORD_3268,CUST_223,NAB002,Energy Drink 250ml,Energy,16,2.5,40.0,0.35
ORD_3269,CUST_223,SPIR006,Brandy 750ml,Brandy,7,32.0,224.0,0.47
ORD_3269,CUST_223,WINE001,Red Wine Premium 750ml,Red,85,15.0,1275.0,0.5
ORD_3270,CUST_223,SPIR003,Rum Gold 750ml,Rum,106,22.0,2332.0,0.42
ORD_3270,CUST_223,NAB004,Soda Cola 355ml,Soda,178,1.8,320.4,0.25
ORD_3270,CUST_223,BEER003,Light Beer 355ml,Light,80,3.0,240.0,0.3
ORD_3270,CUST_223,SPIR006,Brandy 750ml,Brandy,3,32.0,96.0,0.47
ORD_3271,CUST_223,NAB003,Juice Orange 1L,Juice,468,3.0,1404.0,0.3
ORD_3271,CUST_223,SPIR002,Whiskey 750ml,Whiskey,4,35.0,140.0,0.5
ORD_3272,CUST_223,NAB002,Energy Drink 250ml,Energy,785,2.5,1962.5,0.35
ORD_3273,CUST_224,BEER002,Craft IPA 473ml,Craft,24,5.0,120.0,0.4
ORD_3273,CUST_224,NAB003,Juice Orange 1L,Juice,38,3.0,114.0,0.3
ORD_3274,CUST_224,SPIR004,Gin Premium 750ml,Gin,19,28.0,532.0,0.46
ORD_3274,CUST_224,SPIR001,Premium Vodka 750ml,Premium,18,25.0,450.0,0.45
ORD_3274,CUST_224,BEER002,Craft IPA 473ml,Craft,1,5.0,5.0,0.4
ORD_3274,CUST_224,NAB001,Sparkling Water 500ml,Sparkling,2,1.5,3.0,0.4
ORD_3274,CUST_224,WINE003,Sparkling Wine 750ml,Sparkling,1,18.0,18.0,0.55
ORD_3274,CUST_224,BEER007,Pale Ale 473ml,Pale,1,4.75,4.75,0.41
ORD_3275,CUST_224,WINE001,Red Wine Premium 750ml,Red,33,15.0,495.0,0.5
ORD_3275,CUST_224,SPIR005,Tequila Silver 750ml,Tequila,27,30.0,810.0,0.48
ORD_3275,CUST_224,BEER008,Amber Ale 355ml,Amber,1,4.2,4.2,0.37
ORD_3275,CUST_224,WINE002,White Wine 750ml,White,2,12.0,24.0,0.45
ORD_3276,CUST_224,BEER005,Pilsner 330ml,Pilsner,297,3.2,950.4,0.32
ORD_3276,CUST_224,NAB001,Sparkling Water 500ml,Sparkling,79,1.5,118.5,0.4
ORD_3276,CUST_224,SPIR005,Tequila Silver 750ml,Tequila,1,30.0,30.0,0.48
ORD_3276,CUST_224,BEER006,Stout 355ml,Stout,1,4.8,4.8,0.42
ORD_3276,CUST_224,WINE004,Rose Wine 750ml,Rose,1,10.0,10.0,0.4
ORD_3276,CUST_224,WINE002,White Wine 750ml,White,1,12.0,12.0,0.45
ORD_3276,CUST_224,NAB002,Energy Drink 250ml,Energy,1,2.5,2.5,0.35
ORD_3277,CUST_224,NAB003,Juice Orange 1L,Juice,277,3.0,831.0,0.3
ORD_3277,CUST_224,WINE003,Sparkling Wine 750ml,Sparkling,2,18.0,36.0,0.55
ORD_3278,CUST_224,WINE003,Sparkling Wine 750ml,Sparkling,18,18.0,324.0,0.55
ORD_3278,CUST_224,BEER003,Light Beer 355ml,Light,28,3.0,84.0,0.3
ORD_3278,CUST_224,NAB001,Sparkling Water 500ml,Sparkling,13,1.5,19.5,0.4
ORD_3278,CUST_224,WINE002,White Wine 750ml,White,39,12.0,468.0,0.45
ORD_3279,CUST_224,BEER007,Pale Ale 473ml,Pale,17,4.75,80.75,0.41
ORD_3279,CUST_224,NAB005,Water Mineral 500ml,Water,14,1.2,16.8,0.2
ORD_3279,CUST_224,BEER005,Pilsner 330ml,Pilsner,1,3.2,3.2,0.32
ORD_3279,CUST_224,SPIR006,Brandy 750ml,Brandy,1,32.0,32.0,0.47
ORD_3279,CUST_224,BEER001,Premium Lager 355ml,Premium,1,3.5,3.5,0.35
ORD_3280,CUST_224,WINE003,Sparkling Wine 750ml,Sparkling,4,18.0,72.0,0.55
ORD_3280,CUST_224,NAB002,Energy Drink 250ml,Energy,10,2.5,25.0,0.35
ORD_3280,CUST_224,NAB004,Soda Cola 355ml,Soda,142,1.8,255.6,0.25
ORD_3280,CUST_224,NAB003,Juice Orange 1L,Juice,6,3.0,18.0,0.3
ORD_3280,CUST_224,WINE004,Rose Wine 750ml,Rose,14,10.0,140.0,0.4
ORD_3280,CUST_224,BEER001,Premium Lager 355ml,Premium,1,3.5,3.5,0.35
ORD_3280,CUST_224,WINE002,White Wine 750ml,White,1,12.0,12.0,0.45
