visit_id,customer_id,visit_date,sales_rep_id,visit_duration,visit_outcome,next_visit_scheduled
VIS_3528,CUST_202,2025-06-26 00:20:27.804591,REP_02,59,Long Discussion,2025-07-09 00:20:27.804591
VIS_3529,CUST_202,2025-07-14 00:20:27.804591,REP_07,46,Brief,2025-08-01 00:20:27.804591
VIS_3530,CUST_202,2025-07-20 00:20:27.804591,REP_18,118,Long Discussion,2025-08-02 00:20:27.804591
VIS_3531,CUST_202,2025-08-01 00:20:27.804591,REP_15,112,Brief,2025-08-10 00:20:27.804591
VIS_3532,CUST_202,2025-08-31 00:20:27.804591,REP_15,97,Productive,2025-09-17 00:20:27.804591
VIS_3533,CUST_202,2025-09-06 00:20:27.804591,REP_03,89,Productive,2025-09-21 00:20:27.804591
VIS_3534,CUST_202,2025-09-12 00:20:27.804591,REP_18,99,Productive,2025-09-26 00:20:27.804591
VIS_3535,CUST_202,2025-09-18 00:20:27.804591,REP_13,44,Long Discussion,2025-09-27 00:20:27.804591
VIS_3536,CUST_202,2025-09-24 00:20:27.804591,REP_14,73,Brief,2025-10-06 00:20:27.804591
VIS_3537,CUST_202,2025-09-30 00:20:27.804591,REP_14,79,Productive,2025-10-18 00:20:27.804591
VIS_3538,CUST_202,2025-10-06 00:20:27.804591,REP_07,80,Productive,2025-10-24 00:20:27.804591
VIS_3539,CUST_202,2025-10-12 00:20:27.804591,REP_04,56,Long Discussion,2025-10-21 00:20:27.804591
VIS_3540,CUST_203,2025-04-12 00:20:27.804591,REP_02,66,Productive,2025-04-20 00:20:27.804591
VIS_3541,CUST_203,2025-04-21 00:20:27.804591,REP_16,106,Long Discussion,2025-05-07 00:20:27.804591
VIS_3542,CUST_203,2025-04-30 00:20:27.804591,REP_06,33,Brief,2025-05-17 00:20:27.804591
VIS_3543,CUST_203,2025-05-09 00:20:27.804591,REP_19,57,Brief,2025-05-27 00:20:27.804591
VIS_3544,CUST_203,2025-05-18 00:20:27.804591,REP_03,52,Productive,2025-05-28 00:20:27.804591
VIS_3545,CUST_203,2025-05-27 00:20:27.804591,REP_15,119,Long Discussion,2025-06-15 00:20:27.804591
VIS_3546,CUST_203,2025-06-14 00:20:27.804591,REP_16,110,Brief,2025-07-02 00:20:27.804591
VIS_3547,CUST_203,2025-07-02 00:20:27.804591,REP_03,52,Long Discussion,2025-07-11 00:20:27.804591
VIS_3548,CUST_203,2025-07-11 00:20:27.804591,REP_20,46,Long Discussion,2025-07-20 00:20:27.804591
VIS_3549,CUST_203,2025-07-29 00:20:27.804591,REP_07,86,Productive,2025-08-16 00:20:27.804591
VIS_3550,CUST_203,2025-08-07 00:20:27.804591,REP_16,64,Long Discussion,2025-08-14 00:20:27.804591
VIS_3551,CUST_203,2025-08-16 00:20:27.804591,REP_11,36,Long Discussion,2025-09-06 00:20:27.804591
VIS_3552,CUST_203,2025-08-25 00:20:27.804591,REP_10,107,Long Discussion,2025-09-02 00:20:27.804591
VIS_3553,CUST_203,2025-09-12 00:20:27.804591,REP_08,107,Productive,2025-09-27 00:20:27.804591
VIS_3554,CUST_203,2025-09-21 00:20:27.804591,REP_14,104,Brief,2025-10-09 00:20:27.804591
VIS_3555,CUST_203,2025-09-30 00:20:27.804591,REP_08,99,Productive,2025-10-19 00:20:27.804591
VIS_3556,CUST_203,2025-10-09 00:20:27.804591,REP_08,41,Productive,2025-10-24 00:20:27.804591
VIS_3557,CUST_203,2025-10-18 00:20:27.804591,REP_01,117,Productive,2025-10-28 00:20:27.804591
VIS_3558,CUST_204,2025-07-12 00:20:27.804591,REP_13,38,Brief,2025-07-30 00:20:27.804591
VIS_3559,CUST_204,2025-08-21 00:20:27.804591,REP_14,39,Long Discussion,2025-09-01 00:20:27.804591
VIS_3560,CUST_205,2025-04-03 00:20:27.804591,REP_11,98,Productive,2025-04-18 00:20:27.804591
VIS_3561,CUST_205,2025-04-09 00:20:27.804591,REP_03,31,Brief,2025-04-27 00:20:27.804591
VIS_3562,CUST_205,2025-04-21 00:20:27.804591,REP_05,104,Productive,2025-04-30 00:20:27.804591
VIS_3563,CUST_205,2025-05-03 00:20:27.804591,REP_20,92,Long Discussion,2025-05-18 00:20:27.804591
VIS_3564,CUST_205,2025-05-09 00:20:27.804591,REP_11,116,Long Discussion,2025-05-25 00:20:27.804591
VIS_3565,CUST_205,2025-05-15 00:20:27.804591,REP_05,35,Productive,2025-06-05 00:20:27.804591
VIS_3566,CUST_205,2025-06-02 00:20:27.804591,REP_17,118,Productive,2025-06-23 00:20:27.804591
VIS_3567,CUST_205,2025-06-08 00:20:27.804591,REP_06,59,Productive,2025-06-26 00:20:27.804591
VIS_3568,CUST_205,2025-06-20 00:20:27.804591,REP_16,68,Long Discussion,2025-07-04 00:20:27.804591
VIS_3569,CUST_205,2025-06-26 00:20:27.804591,REP_02,41,Long Discussion,2025-07-17 00:20:27.804591
VIS_3570,CUST_205,2025-07-08 00:20:27.804591,REP_01,95,Long Discussion,2025-07-18 00:20:27.804591
VIS_3571,CUST_205,2025-07-14 00:20:27.804591,REP_09,62,Productive,2025-07-26 00:20:27.804591
VIS_3572,CUST_205,2025-07-20 00:20:27.804591,REP_10,47,Brief,2025-08-05 00:20:27.804591
VIS_3573,CUST_205,2025-08-01 00:20:27.804591,REP_16,94,Brief,2025-08-16 00:20:27.804591
VIS_3574,CUST_205,2025-08-07 00:20:27.804591,REP_16,35,Productive,2025-08-17 00:20:27.804591
VIS_3575,CUST_205,2025-08-13 00:20:27.804591,REP_17,115,Long Discussion,2025-08-23 00:20:27.804591
VIS_3576,CUST_205,2025-08-19 00:20:27.804591,REP_20,38,Brief,2025-09-02 00:20:27.804591
VIS_3577,CUST_205,2025-08-31 00:20:27.804591,REP_03,31,Brief,2025-09-17 00:20:27.804591
VIS_3578,CUST_205,2025-09-06 00:20:27.804591,REP_19,86,Long Discussion,2025-09-24 00:20:27.804591
VIS_3579,CUST_205,2025-09-24 00:20:27.804591,REP_10,41,Productive,2025-10-11 00:20:27.804591
VIS_3580,CUST_205,2025-10-06 00:20:27.804591,REP_10,48,Brief,2025-10-13 00:20:27.804591
VIS_3581,CUST_205,2025-10-12 00:20:27.804591,REP_13,56,Productive,2025-10-19 00:20:27.804591
VIS_3582,CUST_206,2025-04-03 00:20:27.804591,REP_18,67,Brief,2025-04-24 00:20:27.804591
VIS_3583,CUST_206,2025-04-12 00:20:27.804591,REP_18,89,Brief,2025-05-01 00:20:27.804591
VIS_3584,CUST_206,2025-04-21 00:20:27.804591,REP_18,108,Brief,2025-04-29 00:20:27.804591
VIS_3585,CUST_206,2025-04-30 00:20:27.804591,REP_14,111,Long Discussion,2025-05-14 00:20:27.804591
VIS_3586,CUST_206,2025-05-18 00:20:27.804591,REP_14,46,Long Discussion,2025-06-07 00:20:27.804591
VIS_3587,CUST_206,2025-05-27 00:20:27.804591,REP_06,105,Brief,2025-06-08 00:20:27.804591
VIS_3588,CUST_206,2025-06-14 00:20:27.804591,REP_03,37,Productive,2025-07-02 00:20:27.804591
VIS_3589,CUST_206,2025-07-02 00:20:27.804591,REP_02,33,Long Discussion,2025-07-20 00:20:27.804591
VIS_3590,CUST_206,2025-07-20 00:20:27.804591,REP_19,111,Productive,2025-07-30 00:20:27.804591
VIS_3591,CUST_206,2025-07-29 00:20:27.804591,REP_12,42,Productive,2025-08-12 00:20:27.804591
VIS_3592,CUST_206,2025-08-07 00:20:27.804591,REP_06,71,Productive,2025-08-19 00:20:27.804591
VIS_3593,CUST_206,2025-09-12 00:20:27.804591,REP_02,69,Long Discussion,2025-10-03 00:20:27.804591
VIS_3594,CUST_206,2025-09-21 00:20:27.804591,REP_01,76,Brief,2025-10-04 00:20:27.804591
VIS_3595,CUST_206,2025-09-30 00:20:27.804591,REP_12,35,Long Discussion,2025-10-11 00:20:27.804591
VIS_3596,CUST_206,2025-10-09 00:20:27.804591,REP_19,72,Long Discussion,2025-10-17 00:20:27.804591
VIS_3597,CUST_206,2025-10-18 00:20:27.804591,REP_01,63,Productive,2025-11-06 00:20:27.804591
VIS_3598,CUST_207,2025-04-10 00:20:27.804591,REP_01,97,Brief,2025-04-25 00:20:27.804591
VIS_3599,CUST_207,2025-04-17 00:20:27.804591,REP_15,72,Productive,2025-04-30 00:20:27.804591
VIS_3600,CUST_207,2025-04-24 00:20:27.804591,REP_06,96,Brief,2025-05-05 00:20:27.804591
VIS_3601,CUST_207,2025-05-01 00:20:27.804591,REP_08,116,Productive,2025-05-13 00:20:27.804591
VIS_3602,CUST_207,2025-05-08 00:20:27.804591,REP_02,52,Long Discussion,2025-05-29 00:20:27.804591
VIS_3603,CUST_207,2025-05-15 00:20:27.804591,REP_07,91,Long Discussion,2025-05-29 00:20:27.804591
VIS_3604,CUST_207,2025-05-22 00:20:27.804591,REP_05,60,Productive,2025-06-03 00:20:27.804591
VIS_3605,CUST_207,2025-05-29 00:20:27.804591,REP_07,72,Productive,2025-06-11 00:20:27.804591
VIS_3606,CUST_207,2025-06-05 00:20:27.804591,REP_10,115,Productive,2025-06-23 00:20:27.804591
VIS_3607,CUST_207,2025-06-26 00:20:27.804591,REP_02,95,Long Discussion,2025-07-06 00:20:27.804591
VIS_3608,CUST_207,2025-07-03 00:20:27.804591,REP_13,34,Brief,2025-07-11 00:20:27.804591
VIS_3609,CUST_207,2025-07-10 00:20:27.804591,REP_10,58,Brief,2025-07-30 00:20:27.804591
VIS_3610,CUST_207,2025-07-17 00:20:27.804591,REP_10,104,Productive,2025-08-04 00:20:27.804591
VIS_3611,CUST_207,2025-08-07 00:20:27.804591,REP_10,74,Long Discussion,2025-08-19 00:20:27.804591
VIS_3612,CUST_207,2025-08-14 00:20:27.804591,REP_10,113,Brief,2025-08-31 00:20:27.804591
VIS_3613,CUST_207,2025-08-21 00:20:27.804591,REP_08,55,Productive,2025-08-28 00:20:27.804591
VIS_3614,CUST_207,2025-08-28 00:20:27.804591,REP_01,57,Productive,2025-09-14 00:20:27.804591
VIS_3615,CUST_207,2025-09-04 00:20:27.804591,REP_11,100,Productive,2025-09-19 00:20:27.804591
VIS_3616,CUST_207,2025-09-11 00:20:27.804591,REP_17,74,Productive,2025-09-23 00:20:27.804591
VIS_3617,CUST_207,2025-09-18 00:20:27.804591,REP_14,46,Long Discussion,2025-09-27 00:20:27.804591
VIS_3618,CUST_207,2025-09-25 00:20:27.804591,REP_18,114,Productive,2025-10-13 00:20:27.804591
VIS_3619,CUST_207,2025-10-16 00:20:27.804591,REP_03,102,Long Discussion,2025-11-05 00:20:27.804591
VIS_3620,CUST_208,2025-04-14 00:20:27.804591,REP_07,60,Productive,2025-04-22 00:20:27.804591
VIS_3621,CUST_208,2025-04-25 00:20:27.804591,REP_20,56,Long Discussion,2025-05-10 00:20:27.804591
VIS_3622,CUST_208,2025-05-06 00:20:27.804591,REP_12,73,Brief,2025-05-25 00:20:27.804591
VIS_3623,CUST_208,2025-05-17 00:20:27.804591,REP_02,50,Productive,2025-05-24 00:20:27.804591
VIS_3624,CUST_208,2025-05-28 00:20:27.804591,REP_01,77,Productive,2025-06-12 00:20:27.804591
VIS_3625,CUST_208,2025-07-11 00:20:27.804591,REP_19,119,Productive,2025-07-25 00:20:27.804591
VIS_3626,CUST_208,2025-07-22 00:20:27.804591,REP_03,57,Productive,2025-08-10 00:20:27.804591
VIS_3627,CUST_208,2025-08-13 00:20:27.804591,REP_03,99,Productive,2025-08-30 00:20:27.804591
VIS_3628,CUST_208,2025-08-24 00:20:27.804591,REP_20,42,Brief,2025-09-06 00:20:27.804591
VIS_3629,CUST_208,2025-09-04 00:20:27.804591,REP_06,35,Productive,2025-09-22 00:20:27.804591
VIS_3630,CUST_208,2025-09-15 00:20:27.804591,REP_15,105,Long Discussion,2025-10-06 00:20:27.804591
VIS_3631,CUST_208,2025-09-26 00:20:27.804591,REP_01,30,Brief,2025-10-16 00:20:27.804591
VIS_3632,CUST_208,2025-10-07 00:20:27.804591,REP_03,117,Long Discussion,2025-10-20 00:20:27.804591
VIS_3633,CUST_208,2025-10-18 00:20:27.804591,REP_04,33,Long Discussion,2025-11-05 00:20:27.804591
VIS_3634,CUST_209,2025-05-15 00:20:27.804591,REP_08,69,Long Discussion,2025-06-02 00:20:27.804591
VIS_3635,CUST_209,2025-06-05 00:20:27.804591,REP_07,52,Productive,2025-06-17 00:20:27.804591
VIS_3636,CUST_209,2025-06-26 00:20:27.804591,REP_08,108,Brief,2025-07-16 00:20:27.804591
VIS_3637,CUST_209,2025-08-07 00:20:27.804591,REP_16,71,Productive,2025-08-27 00:20:27.804591
VIS_3638,CUST_209,2025-10-09 00:20:27.804591,REP_06,114,Productive,2025-10-20 00:20:27.804591
VIS_3639,CUST_210,2025-04-10 00:20:27.804591,REP_02,34,Productive,2025-04-22 00:20:27.804591
VIS_3640,CUST_210,2025-04-17 00:20:27.804591,REP_16,120,Brief,2025-05-07 00:20:27.804591
VIS_3641,CUST_210,2025-04-24 00:20:27.804591,REP_18,59,Brief,2025-05-01 00:20:27.804591
VIS_3642,CUST_210,2025-05-01 00:20:27.804591,REP_06,48,Long Discussion,2025-05-15 00:20:27.804591
VIS_3643,CUST_210,2025-05-15 00:20:27.804591,REP_17,105,Brief,2025-05-27 00:20:27.804591
VIS_3644,CUST_210,2025-05-29 00:20:27.804591,REP_17,63,Productive,2025-06-19 00:20:27.804591
VIS_3645,CUST_210,2025-06-05 00:20:27.804591,REP_03,110,Long Discussion,2025-06-26 00:20:27.804591
VIS_3646,CUST_210,2025-06-12 00:20:27.804591,REP_06,85,Brief,2025-06-21 00:20:27.804591
VIS_3647,CUST_210,2025-06-19 00:20:27.804591,REP_10,104,Productive,2025-07-09 00:20:27.804591
VIS_3648,CUST_210,2025-06-26 00:20:27.804591,REP_17,68,Productive,2025-07-09 00:20:27.804591
VIS_3649,CUST_210,2025-07-31 00:20:27.804591,REP_19,53,Brief,2025-08-17 00:20:27.804591
VIS_3650,CUST_210,2025-08-07 00:20:27.804591,REP_20,55,Long Discussion,2025-08-24 00:20:27.804591
VIS_3651,CUST_210,2025-08-21 00:20:27.804591,REP_12,77,Productive,2025-09-10 00:20:27.804591
VIS_3652,CUST_210,2025-09-04 00:20:27.804591,REP_15,30,Brief,2025-09-24 00:20:27.804591
VIS_3653,CUST_210,2025-09-11 00:20:27.804591,REP_07,59,Productive,2025-09-22 00:20:27.804591
VIS_3654,CUST_210,2025-09-18 00:20:27.804591,REP_20,64,Long Discussion,2025-09-26 00:20:27.804591
VIS_3655,CUST_210,2025-09-25 00:20:27.804591,REP_19,101,Long Discussion,2025-10-15 00:20:27.804591
VIS_3656,CUST_210,2025-10-02 00:20:27.804591,REP_13,96,Brief,2025-10-13 00:20:27.804591
VIS_3657,CUST_210,2025-10-09 00:20:27.804591,REP_08,116,Brief,2025-10-30 00:20:27.804591
VIS_3658,CUST_211,2025-04-20 00:20:27.804591,REP_01,48,Long Discussion,2025-04-27 00:20:27.804591
VIS_3659,CUST_211,2025-05-07 00:20:27.804591,REP_01,36,Long Discussion,2025-05-15 00:20:27.804591
VIS_3660,CUST_211,2025-06-27 00:20:27.804591,REP_03,38,Productive,2025-07-14 00:20:27.804591
VIS_3661,CUST_211,2025-07-14 00:20:27.804591,REP_16,74,Brief,2025-07-30 00:20:27.804591
VIS_3662,CUST_211,2025-07-31 00:20:27.804591,REP_14,51,Productive,2025-08-20 00:20:27.804591
VIS_3663,CUST_211,2025-08-17 00:20:27.804591,REP_07,62,Long Discussion,2025-08-28 00:20:27.804591
VIS_3664,CUST_211,2025-10-07 00:20:27.804591,REP_02,72,Productive,2025-10-18 00:20:27.804591
VIS_3665,CUST_212,2025-04-25 00:20:27.804591,REP_16,73,Brief,2025-05-02 00:20:27.804591
VIS_3666,CUST_212,2025-06-08 00:20:27.804591,REP_08,100,Productive,2025-06-23 00:20:27.804591
VIS_3667,CUST_212,2025-06-30 00:20:27.804591,REP_18,42,Brief,2025-07-08 00:20:27.804591
VIS_3668,CUST_212,2025-07-22 00:20:27.804591,REP_15,113,Productive,2025-08-07 00:20:27.804591
VIS_3669,CUST_212,2025-09-04 00:20:27.804591,REP_18,33,Brief,2025-09-14 00:20:27.804591
VIS_3670,CUST_213,2025-04-03 00:20:27.804591,REP_13,58,Brief,2025-04-15 00:20:27.804591
VIS_3671,CUST_213,2025-04-09 00:20:27.804591,REP_18,69,Brief,2025-04-29 00:20:27.804591
VIS_3672,CUST_213,2025-04-15 00:20:27.804591,REP_14,57,Long Discussion,2025-05-03 00:20:27.804591
VIS_3673,CUST_213,2025-05-03 00:20:27.804591,REP_02,56,Productive,2025-05-13 00:20:27.804591
VIS_3674,CUST_213,2025-05-09 00:20:27.804591,REP_05,46,Brief,2025-05-16 00:20:27.804591
VIS_3675,CUST_213,2025-05-15 00:20:27.804591,REP_09,60,Productive,2025-05-29 00:20:27.804591
VIS_3676,CUST_213,2025-05-27 00:20:27.804591,REP_06,78,Brief,2025-06-08 00:20:27.804591
VIS_3677,CUST_213,2025-06-02 00:20:27.804591,REP_20,53,Brief,2025-06-14 00:20:27.804591
VIS_3678,CUST_213,2025-06-08 00:20:27.804591,REP_02,51,Productive,2025-06-26 00:20:27.804591
VIS_3679,CUST_213,2025-06-20 00:20:27.804591,REP_17,42,Long Discussion,2025-07-02 00:20:27.804591
VIS_3680,CUST_213,2025-06-26 00:20:27.804591,REP_18,33,Brief,2025-07-14 00:20:27.804591
VIS_3681,CUST_213,2025-07-02 00:20:27.804591,REP_03,62,Productive,2025-07-19 00:20:27.804591
VIS_3682,CUST_213,2025-07-08 00:20:27.804591,REP_06,90,Productive,2025-07-22 00:20:27.804591
VIS_3683,CUST_213,2025-07-14 00:20:27.804591,REP_09,104,Productive,2025-07-30 00:20:27.804591
VIS_3684,CUST_213,2025-07-20 00:20:27.804591,REP_09,93,Productive,2025-08-04 00:20:27.804591
VIS_3685,CUST_213,2025-08-19 00:20:27.804591,REP_07,48,Brief,2025-09-07 00:20:27.804591
VIS_3686,CUST_213,2025-08-25 00:20:27.804591,REP_05,39,Long Discussion,2025-09-05 00:20:27.804591
VIS_3687,CUST_213,2025-09-06 00:20:27.804591,REP_07,74,Brief,2025-09-20 00:20:27.804591
VIS_3688,CUST_213,2025-09-12 00:20:27.804591,REP_08,90,Productive,2025-09-21 00:20:27.804591
VIS_3689,CUST_213,2025-09-24 00:20:27.804591,REP_12,118,Brief,2025-10-04 00:20:27.804591
VIS_3690,CUST_213,2025-09-30 00:20:27.804591,REP_18,45,Brief,2025-10-08 00:20:27.804591
VIS_3691,CUST_213,2025-10-12 00:20:27.804591,REP_15,88,Long Discussion,2025-10-20 00:20:27.804591
VIS_3692,CUST_214,2025-04-09 00:20:27.804591,REP_05,114,Long Discussion,2025-04-30 00:20:27.804591
VIS_3693,CUST_214,2025-04-15 00:20:27.804591,REP_14,83,Brief,2025-04-24 00:20:27.804591
VIS_3694,CUST_214,2025-04-18 00:20:27.804591,REP_12,119,Productive,2025-05-05 00:20:27.804591
VIS_3695,CUST_214,2025-04-21 00:20:27.804591,REP_19,30,Long Discussion,2025-05-10 00:20:27.804591
VIS_3696,CUST_214,2025-04-27 00:20:27.804591,REP_15,65,Brief,2025-05-14 00:20:27.804591
VIS_3697,CUST_214,2025-04-30 00:20:27.804591,REP_12,82,Brief,2025-05-20 00:20:27.804591
VIS_3698,CUST_214,2025-05-06 00:20:27.804591,REP_20,49,Brief,2025-05-13 00:20:27.804591
VIS_3699,CUST_214,2025-05-09 00:20:27.804591,REP_07,59,Brief,2025-05-29 00:20:27.804591
VIS_3700,CUST_214,2025-05-12 00:20:27.804591,REP_08,83,Brief,2025-06-01 00:20:27.804591
VIS_3701,CUST_214,2025-05-18 00:20:27.804591,REP_08,93,Productive,2025-05-27 00:20:27.804591
VIS_3702,CUST_214,2025-05-21 00:20:27.804591,REP_13,61,Productive,2025-06-04 00:20:27.804591
VIS_3703,CUST_214,2025-05-24 00:20:27.804591,REP_02,107,Brief,2025-06-08 00:20:27.804591
VIS_3704,CUST_214,2025-05-27 00:20:27.804591,REP_01,62,Productive,2025-06-15 00:20:27.804591
VIS_3705,CUST_214,2025-06-02 00:20:27.804591,REP_13,57,Productive,2025-06-12 00:20:27.804591
VIS_3706,CUST_214,2025-06-05 00:20:27.804591,REP_06,81,Brief,2025-06-23 00:20:27.804591
VIS_3707,CUST_214,2025-06-08 00:20:27.804591,REP_16,66,Brief,2025-06-19 00:20:27.804591
VIS_3708,CUST_214,2025-06-11 00:20:27.804591,REP_20,55,Brief,2025-06-24 00:20:27.804591
VIS_3709,CUST_214,2025-06-14 00:20:27.804591,REP_11,48,Productive,2025-06-27 00:20:27.804591
VIS_3710,CUST_214,2025-06-17 00:20:27.804591,REP_08,68,Productive,2025-06-26 00:20:27.804591
VIS_3711,CUST_214,2025-06-23 00:20:27.804591,REP_15,65,Productive,2025-07-09 00:20:27.804591
VIS_3712,CUST_214,2025-06-26 00:20:27.804591,REP_19,56,Brief,2025-07-17 00:20:27.804591
VIS_3713,CUST_214,2025-07-02 00:20:27.804591,REP_13,65,Brief,2025-07-21 00:20:27.804591
VIS_3714,CUST_214,2025-07-11 00:20:27.804591,REP_20,120,Brief,2025-07-31 00:20:27.804591
VIS_3715,CUST_214,2025-07-14 00:20:27.804591,REP_04,71,Brief,2025-07-23 00:20:27.804591
VIS_3716,CUST_214,2025-07-20 00:20:27.804591,REP_14,88,Productive,2025-08-04 00:20:27.804591
VIS_3717,CUST_214,2025-07-23 00:20:27.804591,REP_06,82,Long Discussion,2025-08-06 00:20:27.804591
VIS_3718,CUST_214,2025-07-26 00:20:27.804591,REP_07,85,Productive,2025-08-11 00:20:27.804591
VIS_3719,CUST_214,2025-07-29 00:20:27.804591,REP_13,86,Productive,2025-08-07 00:20:27.804591
VIS_3720,CUST_214,2025-08-04 00:20:27.804591,REP_15,113,Brief,2025-08-16 00:20:27.804591
VIS_3721,CUST_214,2025-08-07 00:20:27.804591,REP_03,68,Brief,2025-08-21 00:20:27.804591
VIS_3722,CUST_214,2025-08-10 00:20:27.804591,REP_06,33,Brief,2025-08-22 00:20:27.804591
VIS_3723,CUST_214,2025-08-13 00:20:27.804591,REP_08,86,Long Discussion,2025-09-01 00:20:27.804591
VIS_3724,CUST_214,2025-08-16 00:20:27.804591,REP_15,106,Productive,2025-09-03 00:20:27.804591
VIS_3725,CUST_214,2025-08-19 00:20:27.804591,REP_15,81,Productive,2025-09-07 00:20:27.804591
VIS_3726,CUST_214,2025-08-25 00:20:27.804591,REP_14,114,Productive,2025-09-13 00:20:27.804591
VIS_3727,CUST_214,2025-08-28 00:20:27.804591,REP_02,34,Brief,2025-09-13 00:20:27.804591
VIS_3728,CUST_214,2025-08-31 00:20:27.804591,REP_06,56,Long Discussion,2025-09-10 00:20:27.804591
VIS_3729,CUST_214,2025-09-03 00:20:27.804591,REP_18,104,Productive,2025-09-17 00:20:27.804591
VIS_3730,CUST_214,2025-09-06 00:20:27.804591,REP_07,115,Long Discussion,2025-09-18 00:20:27.804591
VIS_3731,CUST_214,2025-09-12 00:20:27.804591,REP_06,39,Productive,2025-09-27 00:20:27.804591
VIS_3732,CUST_214,2025-09-18 00:20:27.804591,REP_04,79,Productive,2025-10-01 00:20:27.804591
VIS_3733,CUST_214,2025-09-21 00:20:27.804591,REP_19,97,Brief,2025-10-05 00:20:27.804591
VIS_3734,CUST_214,2025-09-24 00:20:27.804591,REP_04,36,Brief,2025-10-14 00:20:27.804591
VIS_3735,CUST_214,2025-09-27 00:20:27.804591,REP_20,89,Productive,2025-10-08 00:20:27.804591
VIS_3736,CUST_214,2025-09-30 00:20:27.804591,REP_14,96,Brief,2025-10-19 00:20:27.804591
VIS_3737,CUST_214,2025-10-06 00:20:27.804591,REP_10,87,Long Discussion,2025-10-23 00:20:27.804591
VIS_3738,CUST_214,2025-10-09 00:20:27.804591,REP_19,50,Long Discussion,2025-10-19 00:20:27.804591
VIS_3739,CUST_214,2025-10-15 00:20:27.804591,REP_04,79,Brief,2025-11-04 00:20:27.804591
VIS_3740,CUST_214,2025-10-18 00:20:27.804591,REP_20,35,Long Discussion,2025-11-01 00:20:27.804591
VIS_3741,CUST_215,2025-04-03 00:20:27.804591,REP_18,79,Productive,2025-04-20 00:20:27.804591
VIS_3742,CUST_215,2025-04-21 00:20:27.804591,REP_16,87,Brief,2025-05-01 00:20:27.804591
VIS_3743,CUST_215,2025-04-30 00:20:27.804591,REP_13,59,Brief,2025-05-09 00:20:27.804591
VIS_3744,CUST_215,2025-05-09 00:20:27.804591,REP_13,31,Productive,2025-05-28 00:20:27.804591
VIS_3745,CUST_215,2025-05-27 00:20:27.804591,REP_01,62,Productive,2025-06-13 00:20:27.804591
VIS_3746,CUST_215,2025-06-05 00:20:27.804591,REP_04,120,Productive,2025-06-20 00:20:27.804591
VIS_3747,CUST_215,2025-06-14 00:20:27.804591,REP_17,103,Productive,2025-06-22 00:20:27.804591
VIS_3748,CUST_215,2025-06-23 00:20:27.804591,REP_11,49,Long Discussion,2025-07-10 00:20:27.804591
VIS_3749,CUST_215,2025-07-02 00:20:27.804591,REP_16,106,Productive,2025-07-16 00:20:27.804591
VIS_3750,CUST_215,2025-07-11 00:20:27.804591,REP_19,114,Long Discussion,2025-07-29 00:20:27.804591
VIS_3751,CUST_215,2025-07-29 00:20:27.804591,REP_04,96,Productive,2025-08-10 00:20:27.804591
VIS_3752,CUST_215,2025-08-07 00:20:27.804591,REP_03,83,Brief,2025-08-18 00:20:27.804591
VIS_3753,CUST_215,2025-08-16 00:20:27.804591,REP_06,100,Long Discussion,2025-08-23 00:20:27.804591
VIS_3754,CUST_215,2025-08-25 00:20:27.804591,REP_18,33,Productive,2025-09-03 00:20:27.804591
VIS_3755,CUST_215,2025-09-12 00:20:27.804591,REP_10,67,Brief,2025-09-25 00:20:27.804591
VIS_3756,CUST_215,2025-09-21 00:20:27.804591,REP_14,71,Productive,2025-10-05 00:20:27.804591
VIS_3757,CUST_215,2025-09-30 00:20:27.804591,REP_12,101,Brief,2025-10-13 00:20:27.804591
VIS_3758,CUST_215,2025-10-09 00:20:27.804591,REP_06,81,Brief,2025-10-23 00:20:27.804591
VIS_3759,CUST_216,2025-04-26 00:20:27.804591,REP_17,55,Productive,2025-05-15 00:20:27.804591
VIS_3760,CUST_216,2025-05-19 00:20:27.804591,REP_07,116,Long Discussion,2025-06-03 00:20:27.804591
VIS_3761,CUST_216,2025-06-11 00:20:27.804591,REP_20,103,Long Discussion,2025-06-19 00:20:27.804591
VIS_3762,CUST_216,2025-07-04 00:20:27.804591,REP_13,106,Productive,2025-07-18 00:20:27.804591
VIS_3763,CUST_216,2025-07-27 00:20:27.804591,REP_09,103,Long Discussion,2025-08-08 00:20:27.804591
VIS_3764,CUST_216,2025-08-19 00:20:27.804591,REP_10,51,Brief,2025-08-29 00:20:27.804591
VIS_3765,CUST_216,2025-10-04 00:20:27.804591,REP_09,37,Long Discussion,2025-10-21 00:20:27.804591
VIS_3766,CUST_217,2025-04-03 00:20:27.804591,REP_11,68,Brief,2025-04-12 00:20:27.804591
VIS_3767,CUST_217,2025-05-01 00:20:27.804591,REP_20,47,Brief,2025-05-12 00:20:27.804591
VIS_3768,CUST_217,2025-06-26 00:20:27.804591,REP_11,48,Long Discussion,2025-07-09 00:20:27.804591
VIS_3769,CUST_217,2025-07-24 00:20:27.804591,REP_20,62,Brief,2025-08-01 00:20:27.804591
VIS_3770,CUST_217,2025-08-21 00:20:27.804591,REP_03,119,Brief,2025-09-03 00:20:27.804591
VIS_3771,CUST_217,2025-09-18 00:20:27.804591,REP_16,59,Long Discussion,2025-09-26 00:20:27.804591
VIS_3772,CUST_218,2025-04-03 00:20:27.804591,REP_03,87,Long Discussion,2025-04-17 00:20:27.804591
